Product ID;Active (0/1);Name;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images(0 = No, 1 = Yes);Feature(Name: Value: Position);Available online only(0 = No, 1 = Yes);Condition;Customizable(0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories(x, y, z...)
362;1;Rambo: Ostatnia krew (DVD) + Książka;1010|1001|1000;16.25;1;11.89;0;;;;;demo_362;demo_362;;;;;;;;;;;;;1;;0;both;;;;Film;Legenda kina akcji, niezniszczalny Sylvester Stallone powraca jako John Rambo, bohater, który uczynił go nieśmiertelnym. Kino akcji dla prawdziwych twardzieli.John Rambo częściej niż po broń sięga dziś po butelkę. Szuka w niej ucieczki przed powracającymi wspomnieniami dawnych walk i utraconych bliskich. Gdy jednak uprowadzona zostaje córka jego przyjaciółki, John po raz ostatni będzie musiał stanąć do walki. Wkrótce okaże się, że porywacze nieprzypadkowo wybrali ofiarę. Ich prawdziwym celem jest on, John Rambo, z którym mają do wyrównania dawne rachunki. Nie rozumieją, że najtrudniejszym przeciwnikiem jest ten, który nie ma nic do stracenia. Oni pierwsi przelali krew. On zrobi to ostatni.;;;;;rambo-ostatnia-krew-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Rambo Last Blood:1|Gatunek:Akcja:2|Reżyseria:Grunberg Adrian:3|Obsada:Stallone Sylvester:4|Obsada:Vega Paz:4|Scenariusz:Matthew Cirulnick:5|Scenariusz:Sylvester Stallone:5|Muzyka:Brian Tyler:6|Czas trwania [min]:96:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|Format obrazu:2.401:14|Format obrazu:169:14|Dodatkowo na płycie:zwiastun zapowiedzi Wstęp Zachować gatunek To życie pisze scenariusze Między niebem a piekłem Rambo - piekielnie mocny bohater Czy to koniec historii? Muzyka w filmie:15|;0;new;1;;;;;;;;;;;;;
27;1;Ratujmy florę (DVD);1003|1001|1000|1003;21.94;1;16.05;0;;;;;demo_27;demo_27;;;;;;;;;;;;;1;;0;both;;;;Film;Flora jest słoniem cyrkowym, który nie może już wykonywać swoich sztuczek. Gdy zarząd postanawia pozbyć się zwierzęcia, córka właściciela cyrku, Dawn, wykrada Florę. Dziewczynka i słonica wyruszają w drogę do rezerwatu słoni. Od bezpiecznego azylu dzielą je setki kilometrów lasów i rwąca rzeka. Po drodze czyhają na nie łowcy słoni i towarzyszy nieustanny strach przed porażką. Jednak Dawn i Flora nie poddają się, gdyż w imię prawdziwej przyjaźni jesteśmy w stanie pokonać największe przeszkody.;;;;;ratujmy-flore-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Saving Flora:1|Gatunek:Familijny:2|Reżyseria:Mark Drury Taylor:3|Obsada:Arquette David:4|Obsada:Jenna Ortega:4|Scenariusz:David Moss:5|Scenariusz:Mark Drury Taylor:5|Muzyka:Antonio Fernández:6|Czas trwania [min]:91:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Brak:12|Dźwięk:Polski 5.1 Dolby Digital (dubbing):13|Format obrazu:Anamorficzny:14|Format obrazu:1.851:14|Format obrazu:169:14|;0;new;1;;;;;;;;;;;;;
474;1;Richard Jewell (BD);1013|1002|1000|1012;64.96;1;47.53;0;;;;;demo_474;demo_474;;;;;;;;;;;;;1;;0;both;;;;Film;Wyreżyserowany przez Clinta Eastwooda i oparty na faktach film to historia ochroniarza Richarda Jewella, który latem 1996 roku w Atlancie podczas igrzysk olimpijskich dostrzegł ukryty ładunek wybuchowy. Jego błyskawiczna, bohaterska reakcja ocaliła wiele osób. Jednak szybko, Jewell stał się dla FBI głównym podejrzanym, obwiniały go media, a za nimi opinia publiczna.;;;;;richard-jewell-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Richard Jewell:1|Gatunek:Biograficzny:2|Gatunek:Dramat:2|Reżyseria:Eastwood Clint:3|Obsada:Paul Walter Hauser:4|Obsada:Rockwell Sam:4|Scenariusz:Billy Ray:5|Muzyka:Arturo Sandoval:6|Czas trwania [min]:131:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie dla niesłyszących:12|Napisy:Polskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 DTS-HD-MA:13|Dodatkowo na płycie:Prawdziwa historia Richarda Jewella Jak powstawał film RICHARD JEWELL Rozmowa z Clintem Eastwoodem, Samem Rockwellem, Kathy Bates, Jonem Hammem, Olivią Wilde i innymi:14|;0;new;1;;;;;;;;;;;;;
130;1;Richard Jewell (DVD);1005|1001|1000|1004;32.51;1;23.79;0;;;;;demo_130;demo_130;;;;;;;;;;;;;1;;0;both;;;;Film;Wyreżyserowany przez Clinta Eastwooda i oparty na faktach film to historia ochroniarza Richarda Jewella, który latem 1996 roku w Atlancie podczas igrzysk olimpijskich dostrzegł ukryty ładunek wybuchowy. Jego błyskawiczna, bohaterska reakcja ocaliła wiele osób. Jednak szybko, Jewell stał się dla FBI głównym podejrzanym, obwiniały go media, a za nimi opinia publiczna.;;;;;richard-jewell-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Richard Jewell:1|Gatunek:Biograficzny:2|Gatunek:Dramat:2|Reżyseria:Eastwood Clint:3|Obsada:Paul Walter Hauser:4|Obsada:Rockwell Sam:4|Scenariusz:Billy Ray:5|Muzyka:Arturo Sandoval:6|Czas trwania [min]:125:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Angielskie dla niesłyszących:12|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital:13|Dodatkowo na płycie:Prawdziwa historia Richarda Jewella:14|;0;new;1;;;;;;;;;;;;;
455;1;Rodzina Addamsów (BD);1011|1002|1000|1011|1012;64.96;1;47.53;0;;;;;demo_455;demo_455;;;;;;;;;;;;;1;;0;both;;;;Film;Przygotuj się na pstrykanie palcami! Oto powraca Rodzina Addamsów w swojej pierwszej animowanej komedii o najbardziej zwariowanej rodzinie w okolicy. Zabawna, dziwaczna i całkowicie kultowa Rodzina Addamsów na waszych oczach redefiniuje, co to znaczy być dobrym sąsiadem.;;;;;rodzina-addamsow-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:The Addams Family:1|Gatunek:Animowany:2|Gatunek:Familijny:2|Reżyseria:Tiernan Greg:3|Reżyseria:Vernon Conrad:3|Obsada:Boberek Jarosław:4|Obsada:Grochowska Agnieszka:4|Scenariusz:Matt Lieberman:5|Scenariusz:Pamela Pettler:5|Muzyka:Jeff Danna:6|Muzyka:Mychael Danna:6|Czas trwania [min]:87:7|Kraj produkcji:Kanada:8|Kraj produkcji:USA:8|Kraj produkcji:Wielka Brytania:8|Rok produkcji:2019:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Dźwięk:Angielski 7.1 DTS-HD-MA:13|Dźwięk:Polski 7.1 DTS-HD (dubbing):13|Format obrazu:Widescreen:14|Format obrazu:1.851:14|Format obrazu:169:14|Dodatkowo na płycie:Alternatywne wersje wybranych scen oraz sceny usunięte w ostatecznym montażu Z wizytą u Rodziny Addamsów Szarady Pana Rączki Ożywianie sceny Rodzina Addamsów powraca I jeszcze więcej!:15|Region:A:16|Region:B:16|Region:C:16|;0;new;1;;;;;;;;;;;;;
20;1;Rodzina Addamsów (DVD);1003|1001|1000|1003|1004;16.25;1;11.89;0;;;;;demo_20;demo_20;;;;;;;;;;;;;1;;0;both;;;;Film;Przygotuj się na pstrykanie palcami! Oto powraca Rodzina Addamsów w swojej pierwszej animowanej komedii o najbardziej zwariowanej rodzinie w okolicy. Zabawna, dziwaczna i całkowicie kultowa Rodzina Addamsów na waszych oczach redefiniuje, co to znaczy być dobrym sąsiadem.;;;;;rodzina-addamsow-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:The Addams Family:1|Gatunek:Animowany:2|Gatunek:Familijny:2|Reżyseria:Tiernan Greg:3|Reżyseria:Vernon Conrad:3|Obsada:Boberek Jarosław:4|Obsada:Grochowska Agnieszka:4|Scenariusz:Matt Lieberman:5|Scenariusz:Pamela Pettler:5|Muzyka:Jeff Danna:6|Muzyka:Mychael Danna:6|Czas trwania [min]:83:7|Kraj produkcji:Kanada:8|Kraj produkcji:USA:8|Kraj produkcji:Wielka Brytania:8|Rok produkcji:2019:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital (dubbing):13|Format obrazu:Anamorficzny:14|Format obrazu:Widescreen:14|Format obrazu:1.851:14|Format obrazu:169:14|Dodatkowo na płycie:Alternatywne wersje wybranych scen oraz sceny usunięte w ostatecznym montażu Z wizytą u Rodziny Addamsów Szarady Pana Rączki Ożywianie sceny Rodzina Addamsów powraca I jeszcze więcej!:15|Region:2:16|;0;new;1;;;;;;;;;;;;;
338;1;Rogate ranczo (DVD);1009|1001|1000|1003|1004|1005;24.38;1;17.84;0;;;;;demo_338;demo_338;;;;;;;;;;;;;1;;0;both;;;;Film;Dziki Zachód. Uboga wdowa Pearl prowadzi ranczo. Gospodarstwo obciążone jest jednak długiem, którego kobieta nie jest w stanie spłacić. Dowiadują się o tym jej trzy krowy - pani Colloway, Grace i Madzia. Postanawiają same zdobyć pieniądze, aby uratować farmę. Chcą zdobyć nagrodę, jaką wyznaczono za głowę złodzieja bydła - Alamedy Slima.;;;;;rogate-ranczo-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;"Tytuł oryginalny:Home on the Range:1|Gatunek:Animowany:2|Gatunek:Familijny:2|Gatunek:Musical:2|Reżyseria:Finn Will:3|Reżyseria:Sanford John:3|Obsada:Kaufmann Klaudiusz:4|Obsada:Olszówka Edyta:4|Scenariusz:John Sanford:5|Scenariusz:Will Finn:5|Muzyka:Alan Menken:6|Czas trwania [min]:73:7|Seria:Disney Zaczarowana Kolekcja:8|Studio filmowe:The Walt Disney Company:9|Kraj produkcji:USA:10|Rok produkcji:2004:11|Nośnik:DVD:12|Liczba nośników:1:13|Napisy:Angielskie:14|Napisy:Angielskie (dla niesłyszących):14|Napisy:Polskie:14|Dźwięk:Angielski 5.1 Dolby Digital:15|Dźwięk:Polski 5.1 Dolby Digital:15|Dodatkowo na płycie:Krótkometrażówka ""Bajka Nabiałka Trzy małe świnki"" Gry i zabawy Szlakiem wagabundów, czyli jak powstawał film ""Rogate ranczo"" Sceny niewykorzystane Teledysk ""Anytime You Need a Friend"" Beu Sisters:16|";0;new;1;;;;;;;;;;;;;
371;1;Rozpruci na śmierć (DVD) + Książka;1010|1001|1000|1003;8.12;1;5.94;0;;;;;demo_371;demo_371;;;;;;;;;;;;;1;;0;both;;;;Film;W świecie zamieszkanym przez ludzi i kukiełki grasuje seryjny morderca. Na ofiary wybiera dawne gwiazdy legendarnego telewizyjnego show. Wszyscy denaci to kukiełki. Początkowo śledztwo w tej sprawie samotnie prowadzi były detektyw – pluszowy Phil. Żaden człowiek bowiem nie zawraca sobie głowy niedolą swych fastrygowanych sąsiadów. Jednak gdy sprawa staje się głośna, Phil otrzymuje wsparcie w postaci nieokiełznanej, niegrzecznej i niesympatycznej detektyw Edwards. Ta pomoc okaże się tak męcząca, że Philowi zaczną puszczać nerwy, a nawet szwy. A to dopiero początek, bo rozpruwacz nie zwalnia tempa...;;;;;rozpruci-na-smierc-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:The Happytime Murders:1|Gatunek:Komedia:2|Gatunek:Kryminalny:2|Reżyseria:Henson Brian:3|Obsada:Banks Elizabeth:4|Obsada:McCarthy Melissa:4|Scenariusz:Todd Berger:5|Muzyka:Christopher Lennertz:6|Czas trwania [min]:87:7|Kraj produkcji:Chiny:8|Kraj produkcji:USA:8|Rok produkcji:2018:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|Format obrazu:2.401:14|Format obrazu:169:14|Dodatkowo na płycie:Zwiastun Zapowiedzi:15|;0;new;1;;;;;;;;;;;;;
572;1;Sala Samobójców. Hejter (BD);1015|1002|1000|1011;44.63;1;32.66;0;;;;;demo_572;demo_572;;;;;;;;;;;;;1;;0;both;;;;Film;Druga część głośnej „Sali samobójców” w reżyserii nominowanego do Oscara Jana Komasy („Boże ciało”).„Sala samobójców. Hejter” to elektryzujący cyber-thriller i porażająco aktualny manifest młodego pokolenia. Pokazuje, jak bawi się, kocha i nienawidzi współczesna polska młodzież. Odkrywa mroczną stronę mediów społecznościowych i przekleństwo hejtu. Ujawnia jak miłość przeradza się w hejt.Tomek, student prawa Uniwersytetu Warszawskiego, zostaje wydalony z uczelni. Wkrótce po tym otrzymuje pracę w agencji reklamowej, a wraz z nią dostęp do najnowszych technologii i tajemnic stołecznej elity. Pod pozorem obowiązków zawodowych Tomek zaczyna inwigilować Krasuckich, - rodziców Gabi, przyjaciółki z czasów dzieciństwa, w której skrycie podkochuje się od lat. Wkrótce plany internetowego hejtera wobec Kasuckich, zaczynają nabierać coraz realniejszych I bardziej złowrogich kształtów.;;;;;sala-samobojcow-hejter-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Sala Samobójców. Hejter:1|Gatunek:Thriller:2|Reżyseria:Komasa Jan:3|Obsada:Kulesza Agata:4|Obsada:Maciej Musiałowski:4|Scenariusz:Mateusz Pacewicz:5|Muzyka:Michał Jacaszek:6|Czas trwania [min]:135:7|Kraj produkcji:Polska:8|Rok produkcji:2020:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie dla niesłyszących:12|Dźwięk:Audiodeskrypcja:13|Dźwięk:Polski 5.1 DTS-HD-MA:13|Format obrazu:2.391:14|Dodatkowo na płycie:zwiastun filmu making of klipy:15|Region:A:16|Region:B:16|Region:C:16|;0;new;1;;;;;;;;;;;;;
250;1;Sala Samobójców. Hejter (DVD);1007|1001|1000|1003;21.94;1;16.05;0;;;;;demo_250;demo_250;;;;;;;;;;;;;1;;0;both;;;;Film;Druga część głośnej „Sali samobójców” w reżyserii nominowanego do Oscara Jana Komasy („Boże ciało”).„Sala samobójców. Hejter” to elektryzujący cyber-thriller i porażająco aktualny manifest młodego pokolenia. Pokazuje, jak bawi się, kocha i nienawidzi współczesna polska młodzież. Odkrywa mroczną stronę mediów społecznościowych i przekleństwo hejtu. Ujawnia jak miłość przeradza się w hejt.Tomek, student prawa Uniwersytetu Warszawskiego, zostaje wydalony z uczelni. Wkrótce po tym otrzymuje pracę w agencji reklamowej, a wraz z nią dostęp do najnowszych technologii i tajemnic stołecznej elity. Pod pozorem obowiązków zawodowych Tomek zaczyna inwigilować Krasuckich, - rodziców Gabi, przyjaciółki z czasów dzieciństwa, w której skrycie podkochuje się od lat. Wkrótce plany internetowego hejtera wobec Kasuckich, zaczynają nabierać coraz realniejszych I bardziej złowrogich kształtów.;;;;;sala-samobojcow-hejter-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Sala Samobójców. Hejter:1|Gatunek:Thriller:2|Reżyseria:Komasa Jan:3|Obsada:Kulesza Agata:4|Obsada:Maciej Musiałowski:4|Scenariusz:Mateusz Pacewicz:5|Muzyka:Michał Jacaszek:6|Czas trwania [min]:130:7|Kraj produkcji:Polska:8|Rok produkcji:2020:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie dla niesłyszących:12|Dźwięk:Audiodeskrypcja:13|Dźwięk:Polski 5.1:13|Format obrazu:2.391:14|Format obrazu:169:14|Dodatkowo na płycie:zwiastun filmu making of klipy:15|Region:2:16|;0;new;1;;;;;;;;;;;;;
196;1;Salma w krainie dusz (DVD);1006|1001|1000|1003|1004|1005;24.38;1;17.84;0;;;;;demo_196;demo_196;;;;;;;;;;;;;1;;0;both;;;;Film;Gwiazdy dubbingu - Tomasz Kot i Julia Wieniawa - w pełnej duchów, czarów i sympatycznych bohaterów animacji o dziewczynce, która wyrusza w zaświaty, żeby odnaleźć mamę o tatę. „Salma w Krainie Dusz” to zabawna, wzruszająca i mądra opowieść o przyjaźni, wierze i realizacji najskrytszych marzeń.W meksykańskim mieście Santa Clara, raz do roku, duchy zmarłych przybywają do naszego świata, aby miło spędzić dzień w towarzystwie najbliższych. Niestety osierocona Salma (Julia Wieniawa) nigdy nie poznała swoich rodziców i nie może sprowadzić ich na ziemię. Wszystko zmienia się, gdy w ręce dziewczynki wpada tajemniczy medalion. Prowadzona przez moc amuletu Salma, w towarzystwie przyszywanych braci - Jorge i Pedro, rozpoczną niezwykłą wyprawę w zaświaty. W krainie dusz odkryje prawdę o rodzinie i zaginionej rodzinie.;;;;;salma-w-krainie-dusz-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Dia de Muertos:1|Gatunek:Animowany:2|Gatunek:Familijny:2|Gatunek:Fantasy:2|Reżyseria:Carlos Gutiérrez Medrano:3|Obsada:Julia Wieniawa:4|Obsada:Kot Tomasz:4|Scenariusz:Eduardo Ancer:5|Scenariusz:Juan J. Medina:5|Muzyka:Juan Pablo Miramontes Arenas:6|Czas trwania [min]:85:7|Kraj produkcji:Meksyk:8|Rok produkcji:2019:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Brak:12|Dźwięk:Polski 5.1 Dolby Digital (dubbing):13|Format obrazu:2.391:14|Format obrazu:169:14|Dodatkowo na płycie:Zwiastun filmu:15|Region:2:16|;0;new;1;;;;;;;;;;;;;
434;1;Samoloty 2 (Blu-ray);1011|1002|1000|1011|1012;20.32;1;14.87;0;;;;;demo_434;demo_434;;;;;;;;;;;;;1;;0;both;;;;Film;"Przeżyj przygodę swojego życia z nowym filmem Disneya – „Samoloty 2”! Ta chwytająca za serce komedia przygodowa przedstawia fantastyczną załogę elitarnej eskadry samolotów gaśniczych, mających chronić historyczny Turbocki Park Narodowy przed szalejącymi pożarami. Kiedy najsławniejszy na świecie samolot wyścigowy Dusty Popylacz dowiaduje się, że być może już nigdy nie wystartuje w zawodach, zwalnia obroty i przyłącza się do podniebnych strażaków. Dusty łączy siły z drużyną weteranów; razem walczą z ogromnym pożarem lasu, a Dusty poznaje prawdziwe znaczenie słowa bohater.";;;;;samoloty-2-blu-ray;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;"Tytuł oryginalny:Planes Fire & Rescue:1|Gatunek:Animowany:2|Gatunek:Familijny:2|Reżyseria:Gannaway Robert:3|Scenariusz:Jeffrey M. Howard:4|Muzyka:Mark Mancina:5|Czas trwania [min]:84:6|Studio filmowe:Walt Disney Pictures:7|Kraj produkcji:USA:8|Rok produkcji:2014:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Arabskie:12|Napisy:Polskie:12|Napisy:Rosyjskie:12|Dźwięk:Angielski 5.1 DTS:13|Dźwięk:Polski (dubbing):13|Dźwięk:Rosyjski:13|Dodatkowo na płycie:""Witaminator Podniebny as"", Witajcie w Piston Peak!, ""CHopS"", reklama TV, Atak z powietrza podniebni strażacy, Sceny niewykorzystane, Teledysk ""Still I Fly"" - Spencer Lee Aanimowane, filmy krótkometrażowe ""O Sole Minnie"":14|";0;new;1;;;;;;;;;;;;;
441;1;Samoloty 3D (BD2);1011|1002|1000|1011;28.45;1;20.82;0;;;;;demo_441;demo_441;;;;;;;;;;;;;1;;0;both;;;;Film;Przekonaj się, jak w świecie Aut radzą sobie samoloty i obejrzyj nową, pełną żartów i zaskakujących zwrotów akcji komedię Disneya. Dzięki Samolotom wzbijesz się w przestworza i przeżyjesz odlotową przygodę pośród chmur! Dusty to mały samolot rolniczy o wielkim sercu, który na co dzień zajmuje się opylaniem pól, ale marzy o wzięciu udziału w największym wyścigu powietrznym wszech czasów. Dusty ma tylko dwa problemy: nie jest zbyt szybkim modelem i... cierpi na lęk wysokości. Dzielny samolocik zostanie wystawiony na ciężką próbę, ale z pomocą przyjaciół uda mu się znaleźć odwagę oraz inspirację, by pokonać przeciwności losu i wznieść się na wyżyny swoich możliwości.;;;;;samoloty-3d-bd2;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;"Tytuł oryginalny:Planes:1|Gatunek:Animowany:2|Gatunek:Dziecięcy / Młodzieżowy:2|Reżyseria:Hall Klay:3|Obsada:Cook Dane:4|Obsada:Garrett Brad:4|Obsada:Keach Stacy:4|Scenariusz:Jeffrey M. Howard:5|Muzyka:Mark Mancina:6|Czas trwania [min]:92:7|Studio filmowe:The Walt Disney Company:8|Kraj produkcji:USA:9|Rok produkcji:2013:10|Nośnik:Blu-ray 3D:11|Film w 3D:TAK:12|Liczba nośników:2:13|Napisy:Angielskie:14|Napisy:Angielskie (dla niesłyszących):14|Napisy:Polskie:14|Dźwięk:Angielski:15|Dźwięk:DTS-HD Master Audio 7.1:15|Dźwięk:Polski (dubbing):15|Dodatkowo na płycie:Materiał muzyczny piosenka Franza Plan lotu reżysera Klaya Niewykorzystane sceny Uczestnicy wyścigów 10 najlepszych lotników Myszka Miki w filmie ""Croissant de Triomphe"":16|";0;new;1;;;;;;;;;;;;;
45;1;Scooby-Doo i szkoła upiorów;1003|1001|1000|1003|1004;16.25;1;11.89;0;;;;;demo_45;demo_45;;;;;;;;;;;;;1;;0;both;;;;Film;Scooby-Doo i Kudłaty podejmują pracę jako nauczyciele gimanstyki w niezwykłej szkole, w której uczennicami są córki najbardziej przerażających, najsłynniejszych potworów świata. Przekonują się, że istnieją tajemnicze zagadki o wiele bardziej przerażające niż odrabianie lekcji.;;;;;scooby-doo-i-szkola-upiorow;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Scooby-Doo and the Ghoul School:1|Gatunek:Animowany:2|Gatunek:Familijny:2|Reżyseria:Nichols A. Charles:3|Obsada:Bończyk Jacek:4|Obsada:Kwieciński Cezary:4|Obsada:Olesiński Ryszard:4|Scenariusz:Glenn Leopold:5|Czas trwania [min]:89:6|Kraj produkcji:USA:7|Rok produkcji:1988:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Angielskie:11|Napisy:Fińskie:11|Napisy:Francuskie:11|Napisy:Hiszpańskie:11|Napisy:Holenderskie:11|Napisy:Niemieckie:11|Napisy:Norweskie:11|Napisy:Portugalskie:11|Napisy:Szwedzkie:11|Napisy:Włoskie:11|Dźwięk:Angielski 1.0 Dolby Digital:12|Dźwięk:Francuski 1.0 Dolby Digital:12|Dźwięk:Hiszpański 1.0 Dolby Digital:12|Dźwięk:Niemiecki 1.0 Dolby Digital:12|Dźwięk:Polski 1.0 Dolby Digital (dubbing):12|Dźwięk:Szwedzki 1.0 Dolby Digital:12|Dźwięk:Włoski 1.0 Dolby Digital (mono):12|Format obrazu:1.331:13|Format obrazu:43:13|Dodatkowo na płycie:Bezpośredni dostęp do scen:14|Dodatkowo na płycie:Jak narysować Scooby Doo:14|Dodatkowo na płycie:Teledyski:14|Dodatkowo na płycie:Zwiastun:14|Region:2:15|;0;new;1;;;;;;;;;;;;;
44;1;Scooby-Doo na wyspie zombie Scooby-Doo on Zombie Island;1003|1001|1000|1003|1004;16.25;1;11.89;0;;;;;demo_44;demo_44;;;;;;;;;;;;;1;;0;both;;;;Film;"""Scooby-Doo"" to kultowa amerykańska seria animowana opowiadająca o przygodach psa Scooby'ego i jego przyjaciół, z którymi rozwiązuje kryminalne zagadki. Tym razem brygada detektywów dociera na tajemniczą, pełną mokradeł wyspę zamieszkałą przez ducha pewnego pirata...";;;;;scooby-doo-na-wyspie-zombie-scooby-doo-on-zombie-island;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Scooby-Doo on Zombie Island:1|Gatunek:Animowany:2|Gatunek:Familijny:2|Reżyseria:Stenstrum Jim:3|Scenariusz:Glenn Leopold:4|Muzyka:Steven Bramson:5|Czas trwania [min]:74:6|Kraj produkcji:USA:7|Rok produkcji:1998:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Angielskie:11|Napisy:Francuskie:11|Napisy:Holenderskie:11|Napisy:Niemieckie:11|Napisy:Norweskie:11|Dźwięk:Angielski Dolby Digital Surround:12|Dźwięk:Chorwacki:12|Dźwięk:Duński:12|Dźwięk:Francuski:12|Dźwięk:Niemiecki:12|Dźwięk:Polski (dubbing):12|Dźwięk:Szwedzki:12|Dźwięk:Włoski:12|Format obrazu:1.331:13|Format obrazu:43:13|;0;new;1;;;;;;;;;;;;;
51;1;Scooby-Doo wakacje z duchami;1003|1001|1000|1003|1004;16.25;1;11.89;0;;;;;demo_51;demo_51;;;;;;;;;;;;;1;;0;both;;;;Film;"""Scooby-Doo"" to kultowa amerykańska seria animowana opowiadająca o przygodach psa Scooby'ego i jego przyjaciół, z którymi rozwiązuje kryminalne zagadki. Tym razem brygada detektywów jedzie na obóz i postanawia rozprawić się z mitami zawartymi w ogniskowych opowieściach.";;;;;scooby-doo-wakacje-z-duchami;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Scooby-Doo And The Summer Camp Scare:1|Gatunek:Animowany:2|Gatunek:Familijny:2|Reżyseria:Spaulding Ethan:3|Scenariusz:Jed Elinoff:4|Scenariusz:Scott Thomas:4|Muzyka:Robert J. Kral:5|Czas trwania [min]:69:6|Kraj produkcji:USA:7|Rok produkcji:2010:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Angielskie:11|Napisy:Angielskie dla niesłyszących:11|Napisy:Czeskie:11|Napisy:Polskie:11|Napisy:Rosyjskie:11|Napisy:Węgierskie:11|Dźwięk:Angielski 5.1 Dolby Digital:12|Dźwięk:Czeski:12|Dźwięk:Polski (dubbing):12|Dźwięk:Rosyjski:12|Dźwięk:Węgierski:12|Format obrazu:169:13|;0;new;1;;;;;;;;;;;;;
